"Hour", "Undervoltages", "Min Voltage", "Overvoltage", "Max Voltage", "Min Bus", "Max Bus", "LV Undervoltages", "Min LV Voltage", "LV Overvoltage", "Max LV Voltage", "Min LV Bus", "Max LV Bus"
3.91667, 0, 1.0497, 0, 1.04982, sourcebus, sourcebus, 0, 1.03652, 0, 1.04938, 899, 1
3.93333, 0, 1.04966, 0, 1.04968, sourcebus, sourcebus, 0, 1.03628, 0, 1.04898, 780, 1
3.95, 0, 1.04953, 0, 1.04972, sourcebus, sourcebus, 0, 1.03098, 0, 1.04913, 611, 1
3.96667, 0, 1.04962, 0, 1.04978, sourcebus, sourcebus, 0, 1.03591, 0, 1.04922, 502, 1
3.98333, 0, 1.04956, 0, 1.04979, sourcebus, sourcebus, 0, 1.02473, 0, 1.04922, 886, 1
4, 0, 1.04967, 0, 1.04979, sourcebus, sourcebus, 0, 1.03456, 0, 1.04936, 562, 1
4.01667, 0, 1.04964, 0, 1.04985, sourcebus, sourcebus, 0, 1.03276, 133, 1.05025, 563, 563
4.03333, 0, 1.04973, 0, 1.04985, sourcebus, sourcebus, 0, 1.038, 0, 1.04954, 562, 1
4.05, 0, 1.0497, 0, 1.04979, sourcebus, sourcebus, 0, 1.03882, 0, 1.04934, 899, 1
4.06667, 0, 1.04965, 0, 1.04982, sourcebus, sourcebus, 0, 1.02982, 0, 1.04941, 886, 1
4.08333, 0, 1.04966, 0, 1.04978, sourcebus, sourcebus, 0, 1.03453, 0, 1.04923, 502, 1
4.1, 0, 1.04958, 0, 1.04982, sourcebus, sourcebus, 0, 1.02985, 135, 1.05066, 682, 604
4.11667, 0, 1.04952, 0, 1.04972, sourcebus, sourcebus, 0, 1.02261, 0, 1.04913, 886, 1
4.13333, 0, 1.04966, 0, 1.04979, sourcebus, sourcebus, 0, 1.03545, 0, 1.04937, 619, 1
4.15, 0, 1.04971, 0, 1.04982, sourcebus, sourcebus, 0, 1.03529, 0, 1.04939, 676, 1
4.16667, 0, 1.04958, 0, 1.04978, sourcebus, sourcebus, 0, 1.02853, 0, 1.04931, 906, 1
4.18333, 0, 1.04961, 0, 1.04975, sourcebus, sourcebus, 0, 1.0324, 0, 1.04923, 502, 1
4.2, 0, 1.04961, 0, 1.04975, sourcebus, sourcebus, 0, 1.03432, 0, 1.04925, 611, 1
4.21667, 0, 1.04951, 0, 1.04975, sourcebus, sourcebus, 0, 1.02448, 0, 1.0493, 898, 1
4.23333, 0, 1.04958, 0, 1.04979, sourcebus, sourcebus, 0, 1.02622, 0, 1.04923, 906, 1
4.25, 0, 1.0497, 0, 1.0498, sourcebus, sourcebus, 0, 1.03643, 0, 1.04932, 906, 1
4.26667, 0, 1.04958, 0, 1.04974, sourcebus, sourcebus, 0, 1.03268, 0, 1.04925, 898, 1
4.28333, 0, 1.04969, 0, 1.04979, sourcebus, sourcebus, 0, 1.03052, 0, 1.0493, 639, 1
4.3, 0, 1.04962, 0, 1.0498, sourcebus, sourcebus, 0, 1.03198, 0, 1.0493, 886, 1
4.31667, 0, 1.04964, 0, 1.04975, sourcebus, sourcebus, 0, 1.03183, 0, 1.04917, 639, 1
4.33333, 0, 1.04964, 0, 1.04973, sourcebus, sourcebus, 0, 1.03672, 0, 1.0491, 861, 1
4.35, 0, 1.04959, 0, 1.04978, sourcebus, sourcebus, 0, 1.03517, 0, 1.04932, 682, 1
4.36667, 0, 1.04956, 0, 1.04979, sourcebus, sourcebus, 0, 1.02879, 0, 1.04937, 611, 1
4.38333, 0, 1.04965, 0, 1.04974, sourcebus, sourcebus, 0, 1.03294, 0, 1.04917, 886, 1
4.4, 0, 1.0497, 0, 1.04973, sourcebus, sourcebus, 0, 1.03711, 0, 1.04914, 701, 1
4.41667, 0, 1.04961, 0, 1.04967, sourcebus, sourcebus, 0, 1.0344, 0, 1.04893, 886, 1
4.43333, 0, 1.04968, 0, 1.04976, sourcebus, sourcebus, 0, 1.03355, 0, 1.04924, 899, 1
4.45, 0, 1.04968, 0, 1.04983, sourcebus, sourcebus, 0, 1.03643, 0, 1.04945, 906, 1
4.46667, 0, 1.04951, 0, 1.04979, sourcebus, sourcebus, 0, 1.02491, 0, 1.04919, 639, 1
4.48333, 0, 1.04962, 0, 1.04971, sourcebus, sourcebus, 0, 1.03312, 0, 1.04912, 556, 1
4.5, 0, 1.0496, 0, 1.04979, sourcebus, sourcebus, 0, 1.03326, 0, 1.04935, 611, 1
4.51667, 0, 1.04967, 0, 1.04976, sourcebus, sourcebus, 0, 1.03411, 0, 1.04921, 886, 1
4.53333, 0, 1.04965, 0, 1.04974, sourcebus, sourcebus, 0, 1.03296, 0, 1.04916, 899, 1
4.55, 0, 1.0497, 0, 1.04978, sourcebus, sourcebus, 0, 1.03285, 0, 1.04931, 906, 1
4.56667, 0, 1.04957, 0, 1.0497, sourcebus, sourcebus, 0, 1.03226, 0, 1.04903, 906, 1
4.58333, 0, 1.04971, 0, 1.04977, sourcebus, sourcebus, 0, 1.03684, 0, 1.04926, 899, 1
4.6, 0, 1.04967, 0, 1.04977, sourcebus, sourcebus, 0, 1.03539, 0, 1.04923, 899, 1
4.61667, 0, 1.04966, 0, 1.04979, sourcebus, sourcebus, 0, 1.03498, 0, 1.04932, 886, 1
4.63333, 0, 1.0495, 0, 1.0498, sourcebus, sourcebus, 0, 1.02725, 0, 1.04995, 898, 868
4.65, 0, 1.04948, 0, 1.04981, sourcebus, sourcebus, 0, 1.02092, 775, 1.05297, 611, 611
4.66667, 0, 1.0497, 0, 1.04981, sourcebus, sourcebus, 0, 1.03605, 0, 1.04937, 611, 1
4.68333, 0, 1.04958, 0, 1.04973, sourcebus, sourcebus, 0, 1.02731, 0, 1.0491, 899, 1
4.7, 0, 1.04962, 0, 1.04973, sourcebus, sourcebus, 0, 1.03322, 0, 1.04915, 906, 1
4.71667, 0, 1.04956, 0, 1.04984, sourcebus, sourcebus, 0, 1.02605, 569, 1.05172, 611, 611
4.73333, 0, 1.04965, 0, 1.04978, sourcebus, sourcebus, 0, 1.0365, 0, 1.04924, 813, 1
4.75, 0, 1.04971, 0, 1.04974, sourcebus, sourcebus, 0, 1.03813, 0, 1.04918, 896, 1
4.76667, 0, 1.04957, 0, 1.04978, sourcebus, sourcebus, 0, 1.03054, 0, 1.0493, 898, 1
4.78333, 0, 1.04966, 0, 1.04978, sourcebus, sourcebus, 0, 1.03711, 0, 1.04931, 502, 1
4.8, 0, 1.04966, 0, 1.04975, sourcebus, sourcebus, 0, 1.03604, 0, 1.0492, 886, 1
4.81667, 0, 1.04972, 0, 1.04975, sourcebus, sourcebus, 0, 1.03709, 0, 1.0492, 563, 1
4.83333, 0, 1.04965, 0, 1.04983, sourcebus, sourcebus, 0, 1.03129, 0, 1.04989, 611, 611
4.85, 0, 1.04959, 0, 1.04978, sourcebus, sourcebus, 0, 1.02983, 0, 1.04932, 562, 1
4.86667, 0, 1.04971, 0, 1.04978, sourcebus, sourcebus, 0, 1.03926, 0, 1.04929, 502, 1
4.88333, 0, 1.04972, 0, 1.04978, sourcebus, sourcebus, 0, 1.03858, 0, 1.04928, 900, 1
4.9, 0, 1.04962, 0, 1.0498, sourcebus, sourcebus, 0, 1.02615, 0, 1.04945, 886, 873
4.91667, 0, 1.04958, 0, 1.04973, sourcebus, sourcebus, 0, 1.02759, 0, 1.04914, 899, 1
4.93333, 0, 1.0496, 0, 1.04976, sourcebus, sourcebus, 0, 1.03209, 0, 1.04917, 562, 1
4.95, 0, 1.04958, 0, 1.04969, sourcebus, sourcebus, 0, 1.02923, 0, 1.04901, 899, 1
4.96667, 0, 1.04953, 0, 1.04974, sourcebus, sourcebus, 0, 1.02565, 0, 1.04923, 886, 1
4.98333, 0, 1.04961, 0, 1.04973, sourcebus, sourcebus, 0, 1.02852, 0, 1.04917, 682, 1
5, 0, 1.04966, 0, 1.0498, sourcebus, sourcebus, 0, 1.03713, 0, 1.04936, 886, 1
5.01667, 0, 1.0496, 0, 1.04976, sourcebus, sourcebus, 0, 1.03139, 0, 1.04918, 886, 1
5.03333, 0, 1.04964, 0, 1.04975, sourcebus, sourcebus, 0, 1.03282, 0, 1.04916, 886, 1
5.05, 0, 1.04958, 0, 1.04976, sourcebus, sourcebus, 0, 1.02995, 0, 1.04929, 860, 1
5.06667, 0, 1.04968, 0, 1.0498, sourcebus, sourcebus, 0, 1.03634, 0, 1.04931, 611, 1
5.08333, 0, 1.04971, 0, 1.0498, sourcebus, sourcebus, 0, 1.03752, 0, 1.04937, 906, 1
5.1, 0, 1.04959, 0, 1.04978, sourcebus, sourcebus, 0, 1.03051, 0, 1.04934, 562, 1
5.11667, 0, 1.04972, 0, 1.04979, sourcebus, sourcebus, 0, 1.03427, 0, 1.0493, 886, 1
5.13333, 0, 1.04969, 0, 1.04979, sourcebus, sourcebus, 0, 1.03408, 0, 1.0493, 639, 1
5.15, 0, 1.04969, 0, 1.04977, sourcebus, sourcebus, 0, 1.03623, 0, 1.04926, 886, 1
5.16667, 0, 1.0496, 0, 1.04973, sourcebus, sourcebus, 0, 1.03592, 0, 1.04913, 562, 1
5.18333, 0, 1.04958, 0, 1.04979, sourcebus, sourcebus, 0, 1.02946, 0, 1.04957, 563, 676
5.2, 0, 1.0495, 0, 1.0498, sourcebus, sourcebus, 0, 1.02589, 193, 1.05149, 562, 562
5.21667, 0, 1.04964, 0, 1.04976, sourcebus, sourcebus, 0, 1.0356, 0, 1.04923, 502, 1
5.23333, 0, 1.04958, 0, 1.04971, sourcebus, sourcebus, 0, 1.03389, 0, 1.04901, 898, 1
5.25, 0, 1.04967, 0, 1.04971, sourcebus, sourcebus, 0, 1.035, 0, 1.04907, 502, 1
5.26667, 0, 1.04961, 0, 1.04977, sourcebus, sourcebus, 0, 1.03286, 0, 1.04928, 898, 1
5.28333, 0, 1.04968, 0, 1.04975, sourcebus, sourcebus, 0, 1.03427, 0, 1.04918, 886, 1
5.3, 0, 1.04968, 0, 1.04973, sourcebus, sourcebus, 0, 1.03302, 0, 1.04913, 886, 1
5.31667, 0, 1.04948, 0, 1.04973, sourcebus, sourcebus, 0, 1.02244, 0, 1.04918, 562, 1
5.33333, 0, 1.04969, 0, 1.0498, sourcebus, sourcebus, 0, 1.03732, 0, 1.04931, 886, 1
5.35, 0, 1.0497, 0, 1.04976, sourcebus, sourcebus, 0, 1.03844, 0, 1.04921, 639, 1
5.36667, 0, 1.04972, 0, 1.04978, sourcebus, sourcebus, 0, 1.03834, 0, 1.0493, 611, 1
5.38333, 0, 1.0496, 0, 1.0498, sourcebus, sourcebus, 0, 1.03318, 0, 1.04943, 611, 1
5.4, 0, 1.0496, 0, 1.04965, sourcebus, sourcebus, 0, 1.03559, 0, 1.04888, 898, 1
5.41667, 0, 1.04968, 0, 1.04978, sourcebus, sourcebus, 0, 1.0393, 0, 1.04925, 817, 1
5.43333, 0, 1.04968, 0, 1.0498, sourcebus, sourcebus, 0, 1.03702, 0, 1.04939, 780, 1
5.45, 0, 1.04963, 0, 1.04975, sourcebus, sourcebus, 0, 1.03644, 0, 1.04913, 898, 1
5.46667, 0, 1.04962, 0, 1.04974, sourcebus, sourcebus, 0, 1.03621, 0, 1.0491, 563, 1
5.48333, 0, 1.04963, 0, 1.04966, sourcebus, sourcebus, 0, 1.03519, 0, 1.04892, 886, 1
5.5, 0, 1.04964, 0, 1.04975, sourcebus, sourcebus, 0, 1.03623, 0, 1.04921, 906, 1
5.51667, 0, 1.04964, 0, 1.0497, sourcebus, sourcebus, 0, 1.0344, 0, 1.04904, 813, 1
5.53333, 0, 1.04959, 0, 1.04967, sourcebus, sourcebus, 0, 1.03363, 0, 1.04898, 906, 1
5.55, 0, 1.04963, 0, 1.04982, sourcebus, sourcebus, 0, 1.03129, 0, 1.04949, 562, 562
5.56667, 0, 1.04963, 0, 1.04971, sourcebus, sourcebus, 0, 1.03508, 0, 1.04909, 780, 1
5.58333, 0, 1.04964, 0, 1.04977, sourcebus, sourcebus, 0, 1.03594, 0, 1.0492, 676, 1
5.6, 0, 1.04963, 0, 1.0498, sourcebus, sourcebus, 0, 1.03286, 0, 1.04932, 906, 1
5.61667, 0, 1.0497, 0, 1.04974, sourcebus, sourcebus, 0, 1.03611, 0, 1.04917, 780, 1
5.63333, 0, 1.04953, 0, 1.04979, sourcebus, sourcebus, 0, 1.02613, 0, 1.04923, 755, 1
5.65, 0, 1.04964, 0, 1.04981, sourcebus, sourcebus, 0, 1.03599, 0, 1.04938, 611, 1
5.66667, 0, 1.0496, 0, 1.04977, sourcebus, sourcebus, 0, 1.02602, 0, 1.04935, 906, 1
5.68333, 0, 1.04964, 0, 1.04976, sourcebus, sourcebus, 0, 1.03371, 0, 1.0493, 906, 1
5.7, 0, 1.0496, 0, 1.04974, sourcebus, sourcebus, 0, 1.03026, 0, 1.04917, 639, 1
5.71667, 0, 1.04962, 0, 1.0498, sourcebus, sourcebus, 0, 1.03202, 0, 1.04928, 899, 1
5.73333, 0, 1.04959, 0, 1.04975, sourcebus, sourcebus, 0, 1.03344, 0, 1.04928, 900, 1
5.75, 0, 1.04955, 0, 1.04975, sourcebus, sourcebus, 0, 1.02944, 0, 1.04923, 562, 1
5.76667, 0, 1.04969, 0, 1.04982, sourcebus, sourcebus, 0, 1.0326, 0, 1.04937, 898, 1
5.78333, 0, 1.04964, 0, 1.04972, sourcebus, sourcebus, 0, 1.03527, 0, 1.04916, 899, 1
5.8, 0, 1.0496, 0, 1.04969, sourcebus, sourcebus, 0, 1.0332, 0, 1.049, 898, 1
5.81667, 0, 1.04953, 0, 1.04973, sourcebus, sourcebus, 0, 1.02898, 0, 1.04922, 562, 1
5.83333, 0, 1.04958, 0, 1.04986, sourcebus, sourcebus, 0, 1.03303, 110, 1.05023, 639, 604
5.85, 0, 1.04968, 0, 1.04979, sourcebus, sourcebus, 0, 1.03487, 0, 1.04935, 611, 1
5.86667, 0, 1.04968, 0, 1.04975, sourcebus, sourcebus, 0, 1.03724, 0, 1.04921, 886, 1
5.88333, 0, 1.04958, 0, 1.04976, sourcebus, sourcebus, 0, 1.02194, 0, 1.04917, 676, 1
5.9, 0, 1.0496, 0, 1.04982, sourcebus, sourcebus, 0, 1.02929, 0, 1.04979, 611, 611
5.91667, 0, 1.0497, 0, 1.04979, sourcebus, sourcebus, 0, 1.03626, 0, 1.0493, 562, 1
5.93333, 0, 1.04964, 0, 1.04977, sourcebus, sourcebus, 0, 1.03417, 0, 1.04922, 562, 1
5.95, 0, 1.04971, 0, 1.04974, sourcebus, sourcebus, 0, 1.03775, 0, 1.04916, 562, 1
5.96667, 0, 1.04957, 0, 1.04975, sourcebus, sourcebus, 0, 1.02576, 0, 1.04929, 502, 1
5.98333, 0, 1.0495, 0, 1.04973, sourcebus, sourcebus, 0, 1.03135, 0, 1.04911, 682, 1
6, 0, 1.0496, 0, 1.04977, sourcebus, sourcebus, 0, 1.03016, 0, 1.04927, 906, 1
6.01667, 0, 1.04973, 0, 1.04982, sourcebus, sourcebus, 0, 1.03715, 0, 1.04938, 886, 1
6.03333, 0, 1.04968, 0, 1.0498, sourcebus, sourcebus, 0, 1.03519, 0, 1.0493, 899, 1
6.05, 0, 1.04963, 0, 1.04974, sourcebus, sourcebus, 0, 1.03341, 0, 1.0492, 860, 1
6.06667, 0, 1.04964, 0, 1.0498, sourcebus, sourcebus, 0, 1.03499, 0, 1.04941, 898, 1
6.08333, 0, 1.04959, 0, 1.04973, sourcebus, sourcebus, 0, 1.03321, 0, 1.04921, 563, 1
6.1, 0, 1.04949, 0, 1.04981, sourcebus, sourcebus, 0, 1.02743, 192, 1.05197, 563, 604
6.11667, 0, 1.0495, 0, 1.04968, sourcebus, sourcebus, 0, 1.02914, 0, 1.04905, 562, 1
6.13333, 0, 1.04965, 0, 1.04967, sourcebus, sourcebus, 0, 1.03461, 0, 1.04894, 619, 1
6.15, 0, 1.04959, 0, 1.04973, sourcebus, sourcebus, 0, 1.03155, 0, 1.0492, 502, 1
6.16667, 0, 1.04962, 0, 1.04973, sourcebus, sourcebus, 0, 1.02835, 0, 1.04917, 906, 1
6.18333, 0, 1.04971, 0, 1.04984, sourcebus, sourcebus, 0, 1.03568, 0, 1.04956, 676, 676
6.2, 0, 1.04956, 0, 1.04963, sourcebus, sourcebus, 0, 1.03378, 0, 1.04885, 780, 1
6.21667, 0, 1.04968, 0, 1.04973, sourcebus, sourcebus, 0, 1.03852, 0, 1.04911, 899, 1
6.23333, 0, 1.04957, 0, 1.04968, sourcebus, sourcebus, 0, 1.03392, 0, 1.04901, 780, 1
6.25, 0, 1.04968, 0, 1.04981, sourcebus, sourcebus, 0, 1.03722, 0, 1.04944, 611, 1
6.26667, 0, 1.04972, 0, 1.0498, sourcebus, sourcebus, 0, 1.03744, 0, 1.04935, 813, 1
6.28333, 0, 1.0497, 0, 1.04971, sourcebus, sourcebus, 0, 1.03895, 0, 1.04909, 835, 1
6.3, 0, 1.04967, 0, 1.04978, sourcebus, sourcebus, 0, 1.03596, 0, 1.04925, 899, 1
6.31667, 0, 1.04968, 0, 1.04989, sourcebus, sourcebus, 0, 1.03205, 631, 1.05121, 899, 611
6.33333, 0, 1.04962, 0, 1.04972, sourcebus, sourcebus, 0, 1.03191, 0, 1.04911, 619, 1
6.35, 0, 1.04954, 0, 1.04972, sourcebus, sourcebus, 0, 1.02601, 0, 1.04915, 898, 1
6.36667, 0, 1.04965, 0, 1.04975, sourcebus, sourcebus, 0, 1.03197, 0, 1.04921, 563, 1
6.38333, 0, 1.04967, 0, 1.04974, sourcebus, sourcebus, 0, 1.03712, 0, 1.04913, 639, 1
6.4, 0, 1.04964, 0, 1.04972, sourcebus, sourcebus, 0, 1.03521, 0, 1.04913, 611, 1
6.41667, 0, 1.04969, 0, 1.04972, sourcebus, sourcebus, 0, 1.03651, 0, 1.0491, 899, 1
6.43333, 0, 1.04971, 0, 1.04975, sourcebus, sourcebus, 0, 1.03979, 0, 1.04919, 778, 1
6.45, 0, 1.04958, 0, 1.04988, sourcebus, sourcebus, 0, 1.03366, 892, 1.05236, 755, 562
6.46667, 0, 1.04958, 0, 1.04979, sourcebus, sourcebus, 0, 1.02863, 0, 1.04941, 639, 1
6.48333, 0, 1.04953, 0, 1.04971, sourcebus, sourcebus, 0, 1.03204, 0, 1.0491, 502, 1
6.5, 0, 1.0497, 0, 1.04974, sourcebus, sourcebus, 0, 1.0341, 0, 1.04916, 906, 1
6.51667, 0, 1.04961, 0, 1.04971, sourcebus, sourcebus, 0, 1.03243, 0, 1.04902, 899, 1
6.53333, 0, 1.04957, 0, 1.04978, sourcebus, sourcebus, 0, 1.02806, 0, 1.04936, 611, 1
6.55, 0, 1.04966, 0, 1.04978, sourcebus, sourcebus, 0, 1.03569, 0, 1.04935, 861, 1
6.56667, 0, 1.04954, 0, 1.04978, sourcebus, sourcebus, 0, 1.03277, 0, 1.04934, 898, 1
6.58333, 0, 1.04964, 0, 1.04969, sourcebus, sourcebus, 0, 1.03619, 0, 1.049, 886, 1
6.6, 0, 1.04955, 0, 1.04963, sourcebus, sourcebus, 0, 1.02852, 0, 1.04887, 886, 1
6.61667, 0, 1.04968, 0, 1.04976, sourcebus, sourcebus, 0, 1.03824, 0, 1.04927, 899, 1
6.63333, 0, 1.04965, 0, 1.04974, sourcebus, sourcebus, 0, 1.03792, 0, 1.04917, 899, 1
6.65, 0, 1.04966, 0, 1.04976, sourcebus, sourcebus, 0, 1.03364, 0, 1.04918, 900, 1
6.66667, 0, 1.04965, 0, 1.04973, sourcebus, sourcebus, 0, 1.03552, 0, 1.04913, 899, 1
6.68333, 0, 1.04962, 0, 1.04976, sourcebus, sourcebus, 0, 1.03499, 0, 1.04921, 611, 1
6.7, 0, 1.0497, 0, 1.04979, sourcebus, sourcebus, 0, 1.0381, 0, 1.04928, 898, 1
6.71667, 0, 1.04972, 0, 1.04983, sourcebus, sourcebus, 0, 1.03721, 0, 1.04944, 835, 1
6.73333, 0, 1.04959, 0, 1.04982, sourcebus, sourcebus, 0, 1.03025, 0, 1.04931, 886, 1
6.75, 0, 1.04972, 0, 1.04974, sourcebus, sourcebus, 0, 1.03751, 0, 1.04915, 682, 1
6.76667, 0, 1.04957, 0, 1.04977, sourcebus, sourcebus, 0, 1.03332, 0, 1.04926, 755, 1
6.78333, 0, 1.04963, 0, 1.04983, sourcebus, sourcebus, 0, 1.036, 0, 1.04943, 886, 1
6.8, 0, 1.04972, 0, 1.04976, sourcebus, sourcebus, 0, 1.03843, 0, 1.04925, 639, 1
6.81667, 0, 1.04957, 0, 1.04974, sourcebus, sourcebus, 0, 1.02838, 0, 1.04922, 611, 1
6.83333, 0, 1.04958, 0, 1.04972, sourcebus, sourcebus, 0, 1.03175, 0, 1.04905, 639, 1
6.85, 0, 1.04973, 0, 1.04979, sourcebus, sourcebus, 0, 1.03668, 0, 1.04937, 860, 1
6.86667, 0, 1.04953, 0, 1.04973, sourcebus, sourcebus, 0, 1.0321, 0, 1.04916, 900, 1
6.88333, 0, 1.04962, 0, 1.04978, sourcebus, sourcebus, 0, 1.03208, 0, 1.04929, 900, 1
6.9, 0, 1.04969, 0, 1.04977, sourcebus, sourcebus, 0, 1.0392, 0, 1.04925, 886, 1
6.91667, 0, 1.04967, 0, 1.04977, sourcebus, sourcebus, 0, 1.03814, 0, 1.04923, 813, 1
6.93333, 0, 1.04968, 0, 1.04973, sourcebus, sourcebus, 0, 1.03606, 0, 1.04915, 639, 1
6.95, 0, 1.04965, 0, 1.04982, sourcebus, sourcebus, 0, 1.03153, 0, 1.04934, 886, 1
6.96667, 0, 1.0497, 0, 1.04976, sourcebus, sourcebus, 0, 1.03905, 0, 1.04921, 817, 1
6.98333, 0, 1.04965, 0, 1.04979, sourcebus, sourcebus, 0, 1.03385, 0, 1.04932, 906, 1
7, 0, 1.0496, 0, 1.04975, sourcebus, sourcebus, 0, 1.0316, 0, 1.04925, 898, 1
7.01667, 0, 1.04971, 0, 1.04979, sourcebus, sourcebus, 0, 1.03683, 0, 1.04935, 778, 1
7.03333, 0, 1.04956, 0, 1.04973, sourcebus, sourcebus, 0, 1.03672, 0, 1.04921, 861, 1
7.05, 0, 1.04961, 0, 1.04972, sourcebus, sourcebus, 0, 1.03362, 0, 1.04909, 611, 1
7.06667, 0, 1.04963, 0, 1.04974, sourcebus, sourcebus, 0, 1.0362, 0, 1.04918, 755, 1
7.08333, 0, 1.04965, 0, 1.04975, sourcebus, sourcebus, 0, 1.03165, 0, 1.04924, 899, 1
7.1, 0, 1.04958, 0, 1.04981, sourcebus, sourcebus, 0, 1.03063, 0, 1.04978, 906, 868
7.11667, 0, 1.04954, 0, 1.04976, sourcebus, sourcebus, 0, 1.02803, 0, 1.04928, 906, 1
7.13333, 0, 1.04966, 0, 1.04979, sourcebus, sourcebus, 0, 1.03556, 0, 1.04936, 898, 1
7.15, 0, 1.04963, 0, 1.04972, sourcebus, sourcebus, 0, 1.03548, 0, 1.04911, 676, 1
7.16667, 0, 1.04966, 0, 1.04972, sourcebus, sourcebus, 0, 1.03298, 0, 1.04908, 886, 1
7.18333, 0, 1.04958, 0, 1.04967, sourcebus, sourcebus, 0, 1.03085, 0, 1.04892, 639, 1
7.2, 0, 1.04966, 0, 1.04979, sourcebus, sourcebus, 0, 1.0341, 0, 1.04935, 639, 1
7.21667, 0, 1.0495, 0, 1.04977, sourcebus, sourcebus, 0, 1.02464, 0, 1.0493, 899, 1
7.23333, 0, 1.04961, 0, 1.04982, sourcebus, sourcebus, 0, 1.03465, 0, 1.04942, 886, 1
7.25, 0, 1.0496, 0, 1.04973, sourcebus, sourcebus, 0, 1.0332, 0, 1.04918, 639, 1
7.26667, 0, 1.0496, 0, 1.04973, sourcebus, sourcebus, 0, 1.03112, 0, 1.04915, 563, 1
7.28333, 0, 1.04963, 0, 1.0498, sourcebus, sourcebus, 0, 1.02922, 0, 1.0494, 906, 1
7.3, 0, 1.04965, 0, 1.04973, sourcebus, sourcebus, 0, 1.03551, 0, 1.04917, 898, 1
7.31667, 0, 1.04967, 0, 1.04978, sourcebus, sourcebus, 0, 1.03301, 0, 1.04931, 906, 1
7.33333, 0, 1.04964, 0, 1.04976, sourcebus, sourcebus, 0, 1.03214, 0, 1.0493, 899, 1
7.35, 0, 1.04966, 0, 1.04978, sourcebus, sourcebus, 0, 1.03132, 0, 1.04924, 676, 1
7.36667, 0, 1.0497, 0, 1.04982, sourcebus, sourcebus, 0, 1.03696, 0, 1.0494, 755, 1
7.38333, 0, 1.04966, 0, 1.04979, sourcebus, sourcebus, 0, 1.03658, 0, 1.04927, 611, 1
7.4, 0, 1.0496, 0, 1.04981, sourcebus, sourcebus, 0, 1.03605, 0, 1.04932, 639, 1
7.41667, 0, 1.04971, 0, 1.04973, sourcebus, sourcebus, 0, 1.03841, 0, 1.04913, 755, 1
7.43333, 0, 1.04968, 0, 1.04975, sourcebus, sourcebus, 0, 1.03334, 0, 1.04922, 682, 1
7.45, 0, 1.04956, 0, 1.04975, sourcebus, sourcebus, 0, 1.02572, 0, 1.04914, 676, 1
7.46667, 0, 1.04958, 0, 1.04974, sourcebus, sourcebus, 0, 1.02734, 0, 1.0492, 502, 1
7.48333, 0, 1.04959, 0, 1.04974, sourcebus, sourcebus, 0, 1.03062, 0, 1.04918, 563, 1
7.5, 0, 1.04951, 0, 1.04971, sourcebus, sourcebus, 0, 1.02686, 0, 1.04915, 611, 1
7.51667, 0, 1.04966, 0, 1.04979, sourcebus, sourcebus, 0, 1.03463, 0, 1.04932, 682, 1
7.53333, 0, 1.04967, 0, 1.04979, sourcebus, sourcebus, 0, 1.03593, 0, 1.04927, 682, 1
7.55, 0, 1.04963, 0, 1.04975, sourcebus, sourcebus, 0, 1.02733, 0, 1.04921, 899, 1
7.56667, 0, 1.04961, 0, 1.04979, sourcebus, sourcebus, 0, 1.0297, 0, 1.04928, 899, 1
7.58333, 0, 1.04968, 0, 1.04977, sourcebus, sourcebus, 0, 1.03376, 0, 1.04925, 899, 1
7.6, 0, 1.04961, 0, 1.04983, sourcebus, sourcebus, 0, 1.03195, 0, 1.04966, 906, 868
7.61667, 0, 1.04951, 0, 1.04981, sourcebus, sourcebus, 0, 1.02743, 192, 1.05207, 562, 604
7.63333, 0, 1.04962, 0, 1.04977, sourcebus, sourcebus, 0, 1.0327, 0, 1.04922, 886, 1
7.65, 0, 1.04966, 0, 1.04983, sourcebus, sourcebus, 0, 1.03406, 0, 1.04997, 562, 562
7.66667, 0, 1.04958, 0, 1.0497, sourcebus, sourcebus, 0, 1.03335, 0, 1.04907, 898, 1
7.68333, 0, 1.04972, 0, 1.04982, sourcebus, sourcebus, 0, 1.03564, 0, 1.0494, 562, 1
7.7, 0, 1.0496, 0, 1.0497, sourcebus, sourcebus, 0, 1.03169, 0, 1.04899, 502, 1
7.71667, 0, 1.04965, 0, 1.04982, sourcebus, sourcebus, 0, 1.03259, 0, 1.04934, 639, 1
7.73333, 0, 1.04968, 0, 1.04973, sourcebus, sourcebus, 0, 1.0355, 0, 1.04913, 780, 1
7.75, 0, 1.04967, 0, 1.04978, sourcebus, sourcebus, 0, 1.03688, 0, 1.04926, 562, 1
7.76667, 0, 1.04964, 0, 1.0497, sourcebus, sourcebus, 0, 1.03358, 0, 1.04902, 899, 1
7.78333, 0, 1.04963, 0, 1.04984, sourcebus, sourcebus, 0, 1.02704, 70, 1.05027, 899, 868
7.8, 0, 1.04968, 0, 1.04973, sourcebus, sourcebus, 0, 1.03613, 0, 1.04912, 886, 1
7.81667, 0, 1.04971, 0, 1.04972, sourcebus, sourcebus, 0, 1.03913, 0, 1.0491, 780, 1
7.83333, 0, 1.04963, 0, 1.04978, sourcebus, sourcebus, 0, 1.03257, 0, 1.04932, 900, 1
