hour, t(sec), |V|1 (volts), |V|2 (volts), |V|3 (volts), |V|4 (volts), |I|1 (amps), |I|2 (amps), |I|3 (amps), |I|4 (amps)
0, 0.00000, 236.723, 237.544, 238.94, 0, 572.474, 574.46, 577.837, 7.17097
0, 0.00000, 236.995, 237.814, 239.218, 0, 567.92, 569.883, 573.248, 7.12455
0, 0.00000, 237.268, 238.085, 239.496, 0, 563.333, 565.273, 568.625, 7.07764
0, 0.00000, 237.54, 238.355, 239.774, 0, 558.757, 560.674, 564.013, 7.03029
0, 0.00000, 237.812, 238.625, 240.051, 0, 554.153, 556.047, 559.371, 6.98065
0, 0.00000, 238.085, 238.895, 240.328, 0, 549.545, 551.416, 554.725, 6.93072
0, 0.00000, 238.356, 239.164, 240.604, 0, 544.934, 546.781, 550.074, 6.87822
0, 0.00000, 238.627, 239.432, 240.879, 0, 540.322, 542.146, 545.422, 6.82647
0, 0.00000, 238.897, 239.7, 241.154, 0, 535.692, 537.493, 540.753, 6.77446
0, 0.00000, 239.168, 239.968, 241.429, 0, 531.047, 532.824, 536.068, 6.72257
0, 0.00000, 239.438, 240.235, 241.704, 0, 526.391, 528.142, 531.372, 6.67077
0, 0.00000, 239.708, 240.5, 241.977, 0, 521.743, 523.468, 526.684, 6.61787
0, 0.00000, 239.978, 240.765, 242.25, 0, 517.071, 518.769, 521.968, 6.56184
0, 0.00000, 240.247, 241.031, 242.522, 0, 512.394, 514.066, 517.248, 6.50431
0, 0.00000, 240.516, 241.295, 242.793, 0, 507.716, 509.362, 512.524, 6.44465
0, 0.00000, 240.785, 241.559, 243.062, 0, 503.023, 504.641, 507.783, 6.38231
0, 0.00000, 241.054, 241.822, 243.333, 0, 498.317, 499.906, 503.029, 6.32111
0, 0.00000, 241.322, 242.083, 243.6, 0, 493.618, 495.177, 498.279, 6.255
0, 0.00000, 241.592, 242.344, 243.865, 0, 488.898, 490.424, 493.501, 6.17853
0, 0.00000, 241.861, 242.604, 244.129, 0, 484.176, 485.665, 488.718, 6.10111
0, 0.00000, 242.13, 242.863, 244.393, 0, 479.452, 480.906, 483.935, 6.02429
0, 0.00000, 242.398, 243.121, 244.656, 0, 474.714, 476.134, 479.138, 5.94896
0, 0.00000, 242.665, 243.377, 244.919, 0, 469.982, 471.364, 474.348, 5.87504
0, 0.00000, 242.932, 243.631, 245.182, 0, 465.228, 466.569, 469.538, 5.80406
0, 0.00000, 243.199, 243.883, 245.446, 0, 460.47, 461.767, 464.726, 5.73768
0, 0.00000, 243.464, 244.132, 245.709, 0, 455.713, 456.965, 459.915, 5.67284
0, 0.00000, 243.73, 244.382, 245.972, 0, 450.945, 452.153, 455.094, 5.60821
0, 0.00000, 243.992, 244.632, 246.235, 0, 446.123, 447.306, 450.235, 5.56179
0, 0.00000, 244.248, 244.882, 246.497, 0, 441.34, 442.487, 445.405, 5.50443
0, 0.00000, 244.503, 245.133, 246.76, 0, 436.536, 437.66, 440.564, 5.45702
0, 0.00000, 244.757, 245.383, 247.021, 0, 431.735, 432.837, 435.727, 5.41256
0, 0.00000, 245.01, 245.632, 247.282, 0, 426.928, 428.01, 430.886, 5.36764
0, 0.00000, 245.263, 245.881, 247.543, 0, 422.11, 423.171, 426.031, 5.32221
0, 0.00000, 245.516, 246.129, 247.803, 0, 417.295, 418.335, 421.18, 5.27643
0, 0.00000, 245.768, 246.377, 248.063, 0, 412.464, 413.484, 416.313, 5.23008
0, 0.00000, 246.02, 246.624, 248.321, 0, 407.645, 408.644, 411.457, 5.18347
0, 0.00000, 246.271, 246.87, 248.58, 0, 402.819, 403.797, 406.594, 5.13638
0, 0.00000, 246.521, 247.116, 248.838, 0, 397.99, 398.948, 401.728, 5.08887
0, 0.00000, 246.771, 247.36, 249.095, 0, 393.163, 394.1, 396.863, 5.04098
0, 0.00000, 247.021, 247.605, 249.351, 0, 388.332, 389.248, 391.994, 4.99264
0, 0.00000, 247.27, 247.849, 249.608, 0, 383.491, 384.387, 387.115, 4.94381
0, 0.00000, 247.518, 248.091, 249.863, 0, 378.665, 379.54, 382.25, 4.89474
0, 0.00000, 247.766, 248.334, 250.118, 0, 373.829, 374.684, 377.375, 4.84515
0, 0.00000, 248.014, 248.575, 250.372, 0, 368.998, 369.832, 372.505, 4.79523
0, 0.00000, 248.26, 248.816, 250.625, 0, 364.168, 364.981, 367.635, 4.74491
0, 0.00000, 248.507, 249.056, 250.878, 0, 359.334, 360.127, 362.761, 4.69416
0, 0.00000, 248.752, 249.296, 251.13, 0, 354.51, 355.283, 357.897, 4.64313
0, 0.00000, 248.997, 249.534, 251.381, 0, 349.692, 350.445, 353.039, 4.59177
0, 0.00000, 249.242, 249.772, 251.632, 0, 344.87, 345.603, 348.176, 4.53996
0, 0.00000, 249.486, 250.009, 251.882, 0, 340.057, 340.77, 343.322, 4.48786
0, 0.00000, 249.729, 250.246, 252.132, 0, 335.25, 335.943, 338.474, 4.43544
0, 0.00000, 249.972, 250.481, 252.38, 0, 330.448, 331.12, 333.63, 4.38267
0, 0.00000, 250.214, 250.716, 252.628, 0, 325.654, 326.307, 328.795, 4.32963
0, 0.00000, 250.455, 250.95, 252.875, 0, 320.869, 321.502, 323.968, 4.27629
0, 0.00000, 250.696, 251.184, 253.122, 0, 316.09, 316.704, 319.147, 4.22265
0, 0.00000, 250.936, 251.416, 253.367, 0, 311.324, 311.918, 314.338, 4.16878
0, 0.00000, 251.176, 251.648, 253.612, 0, 306.569, 307.144, 309.541, 4.11466
0, 0.00000, 251.415, 251.879, 253.856, 0, 301.824, 302.381, 304.754, 4.06029
0, 0.00000, 251.653, 252.109, 254.099, 0, 297.097, 297.635, 299.984, 4.00576
0, 0.00000, 251.89, 252.338, 254.342, 0, 292.38, 292.899, 295.224, 3.95098
0, 0.00000, 252.127, 252.566, 254.583, 0, 287.685, 288.186, 290.487, 3.89612
0, 0.00000, 252.363, 252.794, 254.824, 0, 283.007, 283.49, 285.766, 3.84109
0, 0.00000, 252.599, 253.021, 255.064, 0, 278.346, 278.811, 281.062, 3.78592
0, 0.00000, 252.834, 253.247, 255.303, 0, 273.709, 274.155, 276.381, 3.73068
0, 0.00000, 253.068, 253.472, 255.541, 0, 269.094, 269.523, 271.723, 3.67539
0, 0.00000, 253.301, 253.696, 255.778, 0, 264.509, 264.921, 267.095, 3.62013
0, 0.00000, 253.534, 253.919, 256.015, 0, 259.945, 260.339, 262.488, 3.56479
0, 0.00000, 253.765, 254.141, 256.25, 0, 255.416, 255.793, 257.916, 3.50956
0, 0.00000, 253.996, 254.363, 256.485, 0, 250.918, 251.279, 253.375, 3.45441
0, 0.00000, 254.227, 254.583, 256.719, 0, 246.453, 246.798, 248.868, 3.39936
0, 0.00000, 254.456, 254.803, 256.951, 0, 242.025, 242.354, 244.398, 3.34449
0, 0.00000, 254.685, 255.021, 257.183, 0, 237.636, 237.95, 239.966, 3.2898
0, 0.00000, 254.913, 255.239, 257.414, 0, 233.294, 233.592, 235.582, 3.23542
0, 0.00000, 255.141, 255.456, 257.644, 0, 228.999, 229.281, 231.244, 3.18136
0, 0.00000, 255.367, 255.672, 257.873, 0, 224.75, 225.018, 226.955, 3.12764
0, 0.00000, 255.593, 255.887, 258.101, 0, 220.556, 220.81, 222.719, 3.07435
0, 0.00000, 255.818, 256.101, 258.327, 0, 216.422, 216.661, 218.545, 3.02159
0, 0.00000, 256.042, 256.314, 258.553, 0, 212.35, 212.576, 214.433, 2.9694
0, 0.00000, 256.265, 256.526, 258.778, 0, 208.343, 208.555, 210.386, 2.91781
0, 0.00000, 256.487, 256.737, 259.002, 0, 204.41, 204.608, 206.413, 2.86697
0, 0.00000, 256.709, 256.947, 259.224, 0, 200.553, 200.739, 202.518, 2.81693
0, 0.00000, 256.929, 257.156, 259.446, 0, 196.777, 196.95, 198.704, 2.76773
0, 0.00000, 257.149, 257.364, 259.667, 0, 193.089, 193.251, 194.979, 2.71953
0, 0.00000, 257.368, 257.571, 259.886, 0, 189.496, 189.646, 191.35, 2.67239
0, 0.00000, 257.586, 257.777, 260.105, 0, 186.004, 186.142, 187.822, 2.62643
0, 0.00000, 257.803, 257.982, 260.322, 0, 182.621, 182.747, 184.404, 2.58176
0, 0.00000, 258.02, 258.186, 260.538, 0, 179.35, 179.465, 181.1, 2.53846
0, 0.00000, 258.235, 258.389, 260.753, 0, 176.2, 176.306, 177.918, 2.49665
0, 0.00000, 258.449, 258.59, 260.967, 0, 173.183, 173.277, 174.869, 2.45649
0, 0.00000, 258.663, 258.791, 261.179, 0, 170.3, 170.385, 171.957, 2.41805
0, 0.00000, 258.875, 258.991, 261.391, 0, 167.564, 167.639, 169.192, 2.38148
0, 0.00000, 259.087, 259.19, 261.601, 0, 164.982, 165.048, 166.583, 2.34692
0, 0.00000, 259.297, 259.388, 261.81, 0, 162.563, 162.619, 164.138, 2.31448
0, 0.00000, 259.507, 259.584, 262.018, 0, 160.314, 160.361, 161.865, 2.2843
0, 0.00000, 259.716, 259.78, 262.225, 0, 158.244, 158.283, 159.773, 2.25651
0, 0.00000, 259.923, 259.974, 262.43, 0, 156.364, 156.394, 157.872, 2.23126
0, 0.00000, 260.13, 260.167, 262.635, 0, 154.677, 154.699, 156.166, 2.20861
0, 0.00000, 260.336, 260.36, 262.838, 0, 153.192, 153.207, 154.665, 2.18871
0, 0.00000, 260.54, 260.551, 263.039, 0, 151.919, 151.926, 153.377, 2.1717
0, 0.00000, 260.744, 260.741, 263.24, 0, 150.862, 150.861, 152.306, 2.15763
0, 0.00000, 260.946, 260.93, 263.439, 0, 150.028, 150.018, 151.461, 2.14661
0, 0.00000, 261.148, 261.117, 263.637, 0, 149.419, 149.402, 150.843, 2.1387
0, 0.00000, 261.348, 261.304, 263.833, 0, 149.042, 149.018, 150.46, 2.13399
0, 0.00000, 261.548, 261.491, 264.03, 0, 148.899, 148.866, 150.311, 2.13249
0, 0.00000, 261.744, 261.673, 264.221, 0, 148.989, 148.949, 150.4, 2.13422
0, 0.00000, 261.942, 261.857, 264.415, 0, 149.319, 149.271, 150.729, 2.13926
0, 0.00000, 262.138, 262.039, 264.607, 0, 149.883, 149.826, 151.294, 2.14753
0, 0.00000, 262.333, 262.22, 264.796, 0, 150.68, 150.615, 152.095, 2.15903
0, 0.00000, 262.527, 262.4, 264.985, 0, 151.71, 151.637, 153.131, 2.17374
0, 0.00000, 262.72, 262.578, 265.172, 0, 152.966, 152.884, 154.394, 2.19155
0, 0.00000, 262.911, 262.756, 265.358, 0, 154.446, 154.355, 155.884, 2.21244
0, 0.00000, 263.101, 262.932, 265.543, 0, 156.144, 156.044, 157.593, 2.23632
0, 0.00000, 263.29, 263.107, 265.725, 0, 158.053, 157.943, 159.515, 2.26307
0, 0.00000, 263.478, 263.281, 265.907, 0, 160.167, 160.048, 161.644, 2.29263
0, 0.00000, 263.665, 263.454, 266.087, 0, 162.478, 162.348, 163.971, 2.32483
0, 0.00000, 263.85, 263.625, 266.266, 0, 164.981, 164.84, 166.492, 2.35961
0, 0.00000, 264.034, 263.795, 266.443, 0, 167.666, 167.514, 169.196, 2.39683
0, 0.00000, 264.217, 263.964, 266.619, 0, 170.526, 170.363, 172.076, 2.43637
0, 0.00000, 264.399, 264.132, 266.793, 0, 173.552, 173.377, 175.124, 2.47808
0, 0.00000, 264.579, 264.299, 266.966, 0, 176.738, 176.551, 178.333, 2.52189
0, 0.00000, 264.759, 264.464, 267.138, 0, 180.075, 179.875, 181.693, 2.56762
0, 0.00000, 264.936, 264.628, 267.308, 0, 183.556, 183.343, 185.2, 2.61519
0, 0.00000, 265.113, 264.791, 267.476, 0, 187.174, 186.947, 188.843, 2.66447
0, 0.00000, 265.288, 264.953, 267.643, 0, 190.922, 190.68, 192.617, 2.71534
0, 0.00000, 265.462, 265.113, 267.809, 0, 194.793, 194.537, 196.516, 2.76773
0, 0.00000, 265.635, 265.272, 267.973, 0, 198.777, 198.506, 200.527, 2.82143
0, 0.00000, 265.806, 265.43, 268.135, 0, 202.875, 202.588, 204.653, 2.87646
0, 0.00000, 265.976, 265.586, 268.296, 0, 207.073, 206.769, 208.879, 2.93262
0, 0.00000, 217.717, 218.536, 219.541, 0, 878.166, 881.474, 885.528, 9.92684
0, 0.00000, 217.995, 218.818, 219.83, 0, 874.317, 877.604, 881.664, 9.90031
0, 0.00000, 218.273, 219.099, 220.117, 0, 870.579, 873.876, 877.935, 9.91241
0, 0.00000, 218.549, 219.381, 220.403, 0, 866.787, 870.086, 874.141, 9.90687
0, 0.00000, 218.826, 219.662, 220.689, 0, 862.985, 866.286, 870.335, 9.90003
0, 0.00000, 219.104, 219.946, 220.975, 0, 859.181, 862.481, 866.516, 9.87726
0, 0.00000, 219.383, 220.229, 221.26, 0, 855.367, 858.664, 862.686, 9.85429
0, 0.00000, 219.662, 220.512, 221.546, 0, 851.543, 854.839, 858.848, 9.83127
0, 0.00000, 219.944, 220.794, 221.832, 0, 847.721, 851, 855, 9.79502
0, 0.00000, 220.225, 221.076, 222.118, 0, 843.89, 847.154, 851.145, 9.76075
0, 0.00000, 220.508, 221.361, 222.406, 0, 840.012, 843.26, 847.242, 9.72607
0, 0.00000, 220.789, 221.642, 222.691, 0, 836.167, 839.399, 843.372, 9.69162
0, 0.00000, 221.072, 221.926, 222.979, 0, 832.276, 835.492, 839.457, 9.65678
0, 0.00000, 221.355, 222.21, 223.267, 0, 828.381, 831.581, 835.537, 9.62185
0, 0.00000, 221.637, 222.493, 223.554, 0, 824.481, 827.665, 831.612, 9.58685
0, 0.00000, 221.919, 222.775, 223.84, 0, 820.577, 823.745, 827.683, 9.55179
0, 0.00000, 222.203, 223.06, 224.129, 0, 816.633, 819.784, 823.713, 9.51635
0, 0.00000, 222.484, 223.341, 224.415, 0, 812.724, 815.858, 819.779, 9.48115
0, 0.00000, 222.766, 223.625, 224.702, 0, 808.776, 811.894, 815.806, 9.44561
0, 0.00000, 223.051, 223.91, 224.992, 0, 804.79, 807.891, 811.794, 9.4097
0, 0.00000, 223.332, 224.192, 225.278, 0, 800.841, 803.926, 807.82, 9.37404
0, 0.00000, 223.615, 224.475, 225.566, 0, 796.857, 799.924, 803.81, 9.33806
0, 0.00000, 223.897, 224.758, 225.853, 0, 792.874, 795.924, 799.801, 9.30203
0, 0.00000, 224.18, 225.042, 226.141, 0, 788.858, 791.891, 795.759, 9.26567
0, 0.00000, 224.463, 225.325, 226.429, 0, 784.845, 787.861, 791.719, 9.22928
0, 0.00000, 224.747, 225.61, 226.718, 0, 780.801, 783.8, 787.649, 9.19258
0, 0.00000, 225.03, 225.893, 227.006, 0, 776.762, 779.743, 783.584, 9.15586
0, 0.00000, 225.311, 226.175, 227.292, 0, 772.728, 775.692, 779.523, 9.11914
0, 0.00000, 225.594, 226.458, 227.58, 0, 768.667, 771.613, 775.435, 9.08213
0, 0.00000, 225.878, 226.743, 227.869, 0, 764.579, 767.507, 771.321, 9.04482
0, 0.00000, 226.16, 227.025, 228.157, 0, 760.5, 763.41, 767.214, 9.00751
0, 0.00000, 226.441, 227.307, 228.443, 0, 756.428, 759.321, 763.116, 8.97022
0, 0.00000, 226.726, 227.591, 228.732, 0, 752.302, 755.176, 758.961, 8.93239
0, 0.00000, 227.008, 227.874, 229.02, 0, 748.185, 751.041, 754.818, 8.89456
0, 0.00000, 227.291, 228.158, 229.308, 0, 744.048, 746.886, 750.653, 8.8565
0, 0.00000, 227.573, 228.439, 229.595, 0, 739.923, 742.742, 746.5, 8.81846
0, 0.00000, 227.857, 228.724, 229.884, 0, 735.749, 738.549, 742.298, 8.77993
0, 0.00000, 228.139, 229.006, 230.172, 0, 731.589, 734.37, 738.109, 8.74142
0, 0.00000, 228.422, 229.289, 230.46, 0, 727.412, 730.175, 733.905, 8.70271
0, 0.00000, 228.704, 229.572, 230.748, 0, 723.221, 725.965, 729.685, 8.66379
0, 0.00000, 228.985, 229.853, 231.034, 0, 719.046, 721.771, 725.482, 8.62492
0, 0.00000, 229.268, 230.135, 231.322, 0, 714.829, 717.535, 721.236, 8.58562
0, 0.00000, 229.551, 230.418, 231.611, 0, 710.602, 713.288, 716.979, 8.54611
0, 0.00000, 229.833, 230.701, 231.898, 0, 706.364, 709.031, 712.713, 8.50643
0, 0.00000, 230.116, 230.983, 232.186, 0, 702.118, 704.766, 708.438, 8.46658
0, 0.00000, 230.398, 231.265, 232.474, 0, 697.865, 700.493, 704.155, 8.42658
0, 0.00000, 230.679, 231.546, 232.761, 0, 693.606, 696.213, 699.866, 8.38642
0, 0.00000, 230.96, 231.827, 233.047, 0, 689.341, 691.929, 695.572, 8.34612
0, 0.00000, 231.242, 232.109, 233.335, 0, 685.046, 687.614, 691.246, 8.30545
0, 0.00000, 231.524, 232.39, 233.622, 0, 680.748, 683.296, 686.918, 8.26464
0, 0.00000, 231.805, 232.67, 233.908, 0, 676.449, 678.977, 682.589, 8.22373
0, 0.00000, 232.086, 232.952, 234.195, 0, 672.124, 674.631, 678.233, 8.18247
0, 0.00000, 232.367, 233.232, 234.482, 0, 667.8, 670.287, 673.879, 8.14133
0, 0.00000, 232.648, 233.513, 234.769, 0, 663.453, 665.92, 669.502, 8.1
0, 0.00000, 232.93, 233.794, 235.056, 0, 659.085, 661.532, 665.103, 8.05834
0, 0.00000, 233.21, 234.074, 235.342, 0, 654.723, 657.149, 660.71, 8.0166
0, 0.00000, 233.491, 234.355, 235.629, 0, 650.343, 652.749, 656.299, 7.97458
0, 0.00000, 233.771, 234.634, 235.914, 0, 645.971, 648.356, 651.895, 7.93251
0, 0.00000, 234.05, 234.913, 236.2, 0, 641.584, 643.948, 647.477, 7.89018
0, 0.00000, 234.332, 235.193, 236.487, 0, 637.16, 639.503, 643.021, 7.84738
0, 0.00000, 234.611, 235.472, 236.772, 0, 632.748, 635.07, 638.577, 7.80454
0, 0.00000, 234.89, 235.75, 237.057, 0, 628.327, 630.628, 634.124, 7.76149
0, 0.00000, 235.171, 236.03, 237.343, 0, 623.875, 626.154, 629.639, 7.71819
0, 0.00000, 235.449, 236.307, 237.627, 0, 619.439, 621.696, 625.171, 7.67499
0, 0.00000, 235.729, 236.585, 237.913, 0, 614.976, 617.211, 620.676, 7.63141
0, 0.00000, 236.007, 236.863, 238.197, 0, 610.51, 612.724, 616.177, 7.58764
0, 0.00000, 236.287, 237.14, 238.482, 0, 606.022, 608.213, 611.655, 7.54351
0, 0.00000, 236.565, 237.417, 238.767, 0, 601.534, 603.703, 607.134, 7.49923
0, 0.00000, 236.842, 237.693, 239.05, 0, 597.049, 599.195, 602.615, 7.45482
0, 0.00000, 237.12, 237.969, 239.333, 0, 592.546, 594.669, 598.078, 7.4101
0, 0.00000, 237.399, 238.247, 239.618, 0, 588.008, 590.109, 593.507, 7.36488
0, 0.00000, 237.675, 238.521, 239.901, 0, 583.498, 585.576, 588.962, 7.31974
0, 0.00000, 237.953, 238.797, 240.184, 0, 578.957, 581.012, 584.387, 7.27417
0, 0.00000, 238.23, 239.072, 240.467, 0, 574.408, 576.44, 579.803, 7.22754
0, 0.00000, 238.507, 239.347, 240.749, 0, 569.853, 571.862, 575.211, 7.17914
0, 0.00000, 238.783, 239.621, 241.03, 0, 565.294, 567.279, 570.614, 7.12963
0, 0.00000, 239.06, 239.896, 241.311, 0, 560.714, 562.675, 565.995, 7.07788
0, 0.00000, 239.336, 240.17, 241.591, 0, 556.133, 558.071, 561.375, 7.0271
0, 0.00000, 239.612, 240.443, 241.872, 0, 551.535, 553.45, 556.739, 6.97623
0, 0.00000, 239.887, 240.715, 242.151, 0, 546.942, 548.832, 552.108, 6.92581
0, 0.00000, 240.161, 240.986, 242.431, 0, 542.338, 544.201, 547.464, 6.87487
0, 0.00000, 240.437, 241.258, 242.71, 0, 537.708, 539.544, 542.792, 6.81969
0, 0.00000, 240.711, 241.528, 242.987, 0, 533.088, 534.898, 538.129, 6.76368
0, 0.00000, 240.985, 241.796, 243.263, 0, 528.465, 530.244, 533.461, 6.70645
0, 0.00000, 241.26, 242.065, 243.539, 0, 523.823, 525.572, 528.774, 6.64699
0, 0.00000, 241.534, 242.333, 243.814, 0, 519.166, 520.884, 524.069, 6.5849
0, 0.00000, 241.809, 242.599, 244.086, 0, 514.515, 516.198, 519.362, 6.51317
0, 0.00000, 242.084, 242.865, 244.356, 0, 509.854, 511.502, 514.642, 6.43547
0, 0.00000, 242.358, 243.13, 244.626, 0, 505.187, 506.798, 509.915, 6.35825
0, 0.00000, 242.633, 243.394, 244.895, 0, 500.515, 502.089, 505.184, 6.28136
0, 0.00000, 242.906, 243.658, 245.164, 0, 495.826, 497.363, 500.437, 6.20659
0, 0.00000, 243.18, 243.919, 245.433, 0, 491.138, 492.635, 495.691, 6.13337
0, 0.00000, 243.452, 244.176, 245.703, 0, 486.44, 487.888, 490.938, 6.06588
0, 0.00000, 243.724, 244.431, 245.973, 0, 481.746, 483.147, 486.192, 6.00213
0, 0.00000, 243.995, 244.687, 246.242, 0, 477.035, 478.389, 481.428, 5.93844
0, 0.00000, 244.263, 244.943, 246.511, 0, 472.316, 473.632, 476.663, 5.88181
0, 0.00000, 244.528, 245.2, 246.78, 0, 467.539, 468.83, 471.851, 5.83754
0, 0.00000, 244.789, 245.456, 247.049, 0, 462.807, 464.069, 467.08, 5.78824
0, 0.00000, 245.049, 245.713, 247.317, 0, 458.054, 459.292, 462.291, 5.74331
0, 0.00000, 245.308, 245.968, 247.584, 0, 453.309, 454.527, 457.513, 5.70099
0, 0.00000, 245.567, 246.224, 247.851, 0, 448.554, 449.751, 452.724, 5.65814
0, 0.00000, 245.826, 246.478, 248.118, 0, 443.792, 444.968, 447.928, 5.61484
0, 0.00000, 246.084, 246.733, 248.384, 0, 439.027, 440.182, 443.129, 5.57112
0, 0.00000, 246.342, 246.986, 248.65, 0, 434.262, 435.396, 438.329, 5.527
0, 0.00000, 246.599, 247.239, 248.915, 0, 429.489, 430.602, 433.521, 5.4824
0, 0.00000, 246.855, 247.491, 249.179, 0, 424.724, 425.816, 428.721, 5.43748
0, 0.00000, 247.112, 247.743, 249.444, 0, 419.948, 421.018, 423.909, 5.39205
0, 0.00000, 247.367, 247.994, 249.707, 0, 415.176, 416.225, 419.1, 5.34625
0, 0.00000, 247.622, 248.244, 249.97, 0, 410.4, 411.428, 414.289, 5.30002
0, 0.00000, 247.877, 248.494, 250.232, 0, 405.626, 406.633, 409.478, 5.2534
0, 0.00000, 248.131, 248.743, 250.494, 0, 400.847, 401.833, 404.661, 5.20632
0, 0.00000, 248.385, 248.991, 250.755, 0, 396.076, 397.041, 399.854, 5.15893
0, 0.00000, 248.638, 249.239, 251.015, 0, 391.3, 392.244, 395.039, 5.11107
0, 0.00000, 248.891, 249.486, 251.275, 0, 386.522, 387.444, 390.223, 5.06279
0, 0.00000, 249.143, 249.732, 251.534, 0, 381.755, 382.657, 385.419, 5.01423
0, 0.00000, 249.394, 249.978, 251.793, 0, 376.987, 377.867, 380.611, 4.96524
0, 0.00000, 249.645, 250.223, 252.051, 0, 372.221, 373.08, 375.806, 4.91587
0, 0.00000, 249.895, 250.467, 252.308, 0, 367.462, 368.3, 371.008, 4.86617
0, 0.00000, 250.145, 250.71, 252.565, 0, 362.706, 363.523, 366.213, 4.81611
0, 0.00000, 250.394, 250.953, 252.821, 0, 357.957, 358.754, 361.424, 4.76572
0, 0.00000, 250.643, 251.194, 253.076, 0, 353.221, 353.997, 356.648, 4.71507
0, 0.00000, 250.891, 251.435, 253.33, 0, 348.485, 349.241, 351.872, 4.66403
0, 0.00000, 251.138, 251.676, 253.584, 0, 343.756, 344.491, 347.103, 4.61266
0, 0.00000, 251.385, 251.916, 253.837, 0, 339.038, 339.753, 342.344, 4.56103
0, 0.00000, 251.631, 252.154, 254.09, 0, 334.329, 335.023, 337.594, 4.5091
0, 0.00000, 251.877, 252.392, 254.341, 0, 329.633, 330.307, 332.857, 4.45693
0, 0.00000, 252.122, 252.63, 254.592, 0, 324.949, 325.603, 328.131, 4.40451
0, 0.00000, 252.366, 252.866, 254.842, 0, 320.274, 320.908, 323.415, 4.35181
0, 0.00000, 252.609, 253.102, 255.092, 0, 315.621, 316.235, 318.72, 4.29899
0, 0.00000, 252.852, 253.336, 255.34, 0, 310.981, 311.575, 314.039, 4.24593
0, 0.00000, 253.095, 253.57, 255.588, 0, 306.359, 306.934, 309.375, 4.19273
0, 0.00000, 253.336, 253.804, 255.834, 0, 301.754, 302.31, 304.728, 4.13935
0, 0.00000, 253.577, 254.036, 256.081, 0, 297.166, 297.703, 300.099, 4.08581
0, 0.00000, 253.818, 254.267, 256.326, 0, 292.605, 293.123, 295.495, 4.03224
0, 0.00000, 254.057, 254.498, 256.57, 0, 288.07, 288.569, 290.918, 3.97861
0, 0.00000, 254.296, 254.728, 256.814, 0, 283.554, 284.035, 286.36, 3.92488
0, 0.00000, 254.534, 254.956, 257.056, 0, 279.074, 279.536, 281.838, 3.87123
0, 0.00000, 254.772, 255.184, 257.298, 0, 274.617, 275.061, 277.339, 3.81754
0, 0.00000, 255.008, 255.411, 257.539, 0, 270.194, 270.621, 272.874, 3.76393
0, 0.00000, 255.244, 255.637, 257.779, 0, 265.804, 266.213, 268.442, 3.7104
0, 0.00000, 255.479, 255.862, 258.018, 0, 261.454, 261.846, 264.051, 3.65707
0, 0.00000, 255.714, 256.087, 258.256, 0, 257.141, 257.515, 259.696, 3.60387
0, 0.00000, 255.947, 256.31, 258.493, 0, 252.871, 253.228, 255.384, 3.55092
0, 0.00000, 256.181, 256.532, 258.729, 0, 248.643, 248.984, 251.116, 3.49821
0, 0.00000, 256.413, 256.754, 258.964, 0, 244.465, 244.79, 246.896, 3.44584
0, 0.00000, 256.644, 256.974, 259.198, 0, 240.341, 240.65, 242.732, 3.3939
0, 0.00000, 256.875, 257.194, 259.431, 0, 236.268, 236.561, 238.619, 3.34233
0, 0.00000, 257.104, 257.413, 259.664, 0, 232.256, 232.534, 234.567, 3.29129
0, 0.00000, 257.333, 257.63, 259.895, 0, 228.307, 228.57, 230.579, 3.24082
0, 0.00000, 257.561, 257.847, 260.125, 0, 224.427, 224.676, 226.66, 3.19102
0, 0.00000, 257.789, 258.062, 260.354, 0, 220.614, 220.849, 222.809, 3.14185
0, 0.00000, 258.015, 258.277, 260.582, 0, 216.879, 217.1, 219.036, 3.09349
0, 0.00000, 258.241, 258.491, 260.809, 0, 213.227, 213.433, 215.346, 3.046
0, 0.00000, 258.465, 258.703, 261.035, 0, 209.659, 209.852, 211.743, 2.99945
0, 0.00000, 258.689, 258.915, 261.259, 0, 206.181, 206.361, 208.229, 2.95389
0, 0.00000, 258.912, 259.125, 261.483, 0, 202.804, 202.971, 204.817, 2.9095
0, 0.00000, 259.134, 259.335, 261.705, 0, 199.528, 199.682, 201.507, 2.86631
0, 0.00000, 259.356, 259.543, 261.927, 0, 196.358, 196.501, 198.305, 2.82438
0, 0.00000, 259.576, 259.751, 262.147, 0, 193.308, 193.439, 195.223, 2.78393
0, 0.00000, 259.795, 259.957, 262.366, 0, 190.378, 190.497, 192.262, 2.74496
0, 0.00000, 260.014, 260.163, 262.584, 0, 187.576, 187.684, 189.43, 2.70761
0, 0.00000, 260.231, 260.367, 262.801, 0, 184.909, 185.006, 186.735, 2.672
0, 0.00000, 260.448, 260.57, 263.017, 0, 182.386, 182.472, 184.185, 2.63823
0, 0.00000, 260.663, 260.772, 263.231, 0, 180.011, 180.087, 181.784, 2.60641
0, 0.00000, 260.878, 260.973, 263.444, 0, 177.794, 177.86, 179.543, 2.57668
0, 0.00000, 261.091, 261.173, 263.656, 0, 175.738, 175.794, 177.464, 2.54908
0, 0.00000, 261.304, 261.372, 263.867, 0, 173.855, 173.9, 175.559, 2.5238
0, 0.00000, 261.516, 261.57, 264.076, 0, 172.147, 172.183, 173.832, 2.5009
