hour, t(sec), P1 (kW), Q1 (kvar)
0, 0.00000, -102.367, 48.2682
0, 0.00000, -102.525, 43.7765
0, 0.00000, -102.683, 39.2736
0, 0.00000, -102.84, 34.7543
0, 0.00000, -102.996, 30.2178
0, 0.00000, -103.151, 25.6734
0, 0.00000, -103.306, 21.1087
0, 0.00000, -103.46, 16.536
0, 0.00000, -103.613, 11.9474
0, 0.00000, -103.765, 7.33865
0, 0.00000, -103.917, 2.71291
0, 0.00000, -104.068, -1.91668
0, 0.00000, -104.217, -6.54877
0, 0.00000, -104.366, -11.2083
0, 0.00000, -104.514, -15.8794
0, 0.00000, -104.661, -20.5606
0, 0.00000, -104.808, -25.2539
0, 0.00000, -104.953, -29.9645
0, 0.00000, -105.098, -34.6859
0, 0.00000, -105.242, -39.4174
0, 0.00000, -105.385, -44.1656
0, 0.00000, -105.527, -48.9232
0, 0.00000, -105.668, -53.6944
0, 0.00000, -105.808, -58.4774
0, 0.00000, -105.947, -63.2701
0, 0.00000, -106.085, -68.0786
0, 0.00000, -106.223, -72.8963
0, 0.00000, -106.359, -77.7241
0, 0.00000, -106.494, -82.5676
0, 0.00000, -106.629, -87.4174
0, 0.00000, -106.762, -92.2805
0, 0.00000, -106.895, -97.1553
0, 0.00000, -107.026, -102.04
0, 0.00000, -107.156, -106.935
0, 0.00000, -107.286, -111.841
0, 0.00000, -80.9836, 566.181
0, 0.00000, -81.165, 564.354
0, 0.00000, -81.3687, 562.552
0, 0.00000, -81.5743, 560.734
0, 0.00000, -81.7807, 558.903
0, 0.00000, -81.9878, 557.057
0, 0.00000, -82.1311, 555.26
0, 0.00000, -82.3403, 553.387
0, 0.00000, -82.5504, 551.503
0, 0.00000, -82.7606, 549.605
0, 0.00000, -82.9713, 547.692
0, 0.00000, -83.1825, 545.768
0, 0.00000, -83.3916, 543.852
0, 0.00000, -83.6055, 541.88
0, 0.00000, -83.8172, 539.916
0, 0.00000, -84.0289, 537.939
0, 0.00000, -84.2407, 535.95
0, 0.00000, -84.4547, 533.928
0, 0.00000, -84.6686, 531.894
0, 0.00000, -84.8802, 529.87
0, 0.00000, -85.096, 527.794
0, 0.00000, -85.3094, 525.728
0, 0.00000, -85.5225, 523.652
0, 0.00000, -85.7375, 521.545
0, 0.00000, -85.9521, 519.43
0, 0.00000, -86.1684, 517.285
0, 0.00000, -86.3842, 515.132
0, 0.00000, -86.5995, 512.971
0, 0.00000, -86.8163, 510.782
0, 0.00000, -87.0324, 508.586
0, 0.00000, -87.2479, 506.384
0, 0.00000, -87.4647, 504.155
0, 0.00000, -87.6826, 501.901
0, 0.00000, -87.8997, 499.642
0, 0.00000, -88.1178, 497.359
0, 0.00000, -88.335, 495.072
0, 0.00000, -88.5531, 492.762
0, 0.00000, -88.7702, 490.448
0, 0.00000, -88.9899, 488.094
0, 0.00000, -89.2084, 485.737
0, 0.00000, -89.4258, 483.379
0, 0.00000, -89.6454, 480.983
0, 0.00000, -89.8654, 478.567
0, 0.00000, -90.0842, 476.152
0, 0.00000, -90.3032, 473.718
0, 0.00000, -90.5241, 471.25
0, 0.00000, -90.7435, 468.784
0, 0.00000, -90.9631, 466.302
0, 0.00000, -91.1841, 463.787
0, 0.00000, -91.4051, 461.259
0, 0.00000, -91.6244, 458.734
0, 0.00000, -91.845, 456.18
0, 0.00000, -92.0668, 453.597
0, 0.00000, -92.2882, 451.003
0, 0.00000, -92.5091, 448.399
0, 0.00000, -92.7295, 445.785
0, 0.00000, -92.9521, 443.13
0, 0.00000, -93.1726, 440.484
0, 0.00000, -93.3951, 437.798
0, 0.00000, -93.6168, 435.107
0, 0.00000, -93.8389, 432.395
0, 0.00000, -94.06, 429.678
0, 0.00000, -94.2826, 426.926
0, 0.00000, -94.5041, 424.172
0, 0.00000, -94.7268, 421.387
0, 0.00000, -94.9482, 418.6
0, 0.00000, -95.1707, 415.784
0, 0.00000, -95.393, 412.954
0, 0.00000, -95.616, 410.097
0, 0.00000, -95.8385, 407.229
0, 0.00000, -96.0606, 404.351
0, 0.00000, -96.2831, 401.45
0, 0.00000, -96.5059, 398.527
0, 0.00000, -96.7279, 395.597
0, 0.00000, -96.9511, 392.635
0, 0.00000, -97.1732, 389.668
0, 0.00000, -97.3961, 386.671
0, 0.00000, -97.6188, 383.66
0, 0.00000, -97.8411, 380.635
0, 0.00000, -98.0628, 377.597
0, 0.00000, -98.2849, 374.535
0, 0.00000, -98.5071, 371.452
0, 0.00000, -98.7294, 368.349
0, 0.00000, -98.9506, 365.238
0, 0.00000, -99.1723, 362.099
0, 0.00000, -99.3936, 358.944
0, 0.00000, -99.6144, 355.775
0, 0.00000, -99.8353, 352.582
0, 0.00000, -100.056, 349.367
0, 0.00000, -100.276, 346.144
0, 0.00000, -100.495, 342.89
0, 0.00000, -100.715, 339.619
0, 0.00000, -100.933, 336.335
0, 0.00000, -101.152, 333.029
0, 0.00000, -101.37, 329.713
0, 0.00000, -101.588, 326.367
0, 0.00000, -101.805, 323.004
0, 0.00000, -102.021, 319.628
0, 0.00000, -102.237, 316.231
0, 0.00000, -102.458, 312.786
0, 0.00000, -102.672, 309.352
0, 0.00000, -102.886, 305.894
0, 0.00000, -103.1, 302.424
0, 0.00000, -103.313, 298.936
0, 0.00000, -103.527, 295.424
0, 0.00000, -103.739, 291.9
0, 0.00000, -103.953, 288.35
0, 0.00000, -104.165, 284.792
0, 0.00000, -104.377, 281.213
0, 0.00000, -104.589, 277.616
0, 0.00000, -104.801, 274.004
0, 0.00000, -105.012, 270.373
0, 0.00000, -105.223, 266.717
0, 0.00000, -105.434, 263.054
0, 0.00000, -105.645, 259.367
0, 0.00000, -105.855, 255.665
0, 0.00000, -106.065, 251.944
0, 0.00000, -106.274, 248.202
0, 0.00000, -106.483, 244.449
0, 0.00000, -106.692, 240.68
0, 0.00000, -106.901, 236.887
0, 0.00000, -107.109, 233.079
0, 0.00000, -107.316, 229.255
0, 0.00000, -107.524, 225.412
0, 0.00000, -107.731, 221.553
0, 0.00000, -107.937, 217.676
0, 0.00000, -108.143, 213.78
0, 0.00000, -108.349, 209.868
0, 0.00000, -108.554, 205.939
0, 0.00000, -108.759, 201.991
0, 0.00000, -108.963, 198.029
0, 0.00000, -109.167, 194.045
0, 0.00000, -109.371, 190.049
0, 0.00000, -109.574, 186.034
0, 0.00000, -109.776, 182
0, 0.00000, -109.978, 177.95
0, 0.00000, -110.179, 173.884
0, 0.00000, -110.38, 169.804
0, 0.00000, -110.581, 165.701
0, 0.00000, -110.78, 161.586
0, 0.00000, -110.98, 157.454
0, 0.00000, -111.178, 153.304
0, 0.00000, -111.376, 149.137
0, 0.00000, -111.574, 144.952
0, 0.00000, -111.771, 140.753
0, 0.00000, -111.967, 136.538
0, 0.00000, -112.163, 132.304
0, 0.00000, -112.358, 128.054
0, 0.00000, -112.553, 123.789
0, 0.00000, -112.746, 119.509
0, 0.00000, -112.94, 115.21
0, 0.00000, -113.132, 110.897
0, 0.00000, -113.324, 106.569
0, 0.00000, -113.515, 102.222
0, 0.00000, -113.705, 97.8598
0, 0.00000, -113.895, 93.4823
0, 0.00000, -114.084, 89.0897
0, 0.00000, -114.272, 84.6831
0, 0.00000, -114.46, 80.2584
0, 0.00000, -114.647, 75.8182
0, 0.00000, -114.833, 71.3652
0, 0.00000, -115.018, 66.8938
0, 0.00000, -115.203, 62.4075
0, 0.00000, -115.386, 57.9073
0, 0.00000, -115.569, 53.392
0, 0.00000, -115.751, 48.861
0, 0.00000, -115.933, 44.3155
0, 0.00000, -116.113, 39.759
0, 0.00000, -116.292, 35.1833
0, 0.00000, -116.471, 30.5915
0, 0.00000, -116.649, 25.9907
0, 0.00000, -116.826, 21.3716
0, 0.00000, -117.002, 16.7423
0, 0.00000, -117.178, 12.0922
0, 0.00000, -117.352, 7.43607
0, 0.00000, -117.526, 2.73465
0, 0.00000, -117.696, -1.89491
0, 0.00000, -117.869, -6.63052
0, 0.00000, -118.04, -11.3455
0, 0.00000, -118.209, -16.0716
0, 0.00000, -118.378, -20.8189
0, 0.00000, -118.546, -25.5715
0, 0.00000, -118.713, -30.3403
0, 0.00000, -118.878, -35.1226
0, 0.00000, -119.043, -39.916
0, 0.00000, -119.207, -44.7248
0, 0.00000, -119.369, -49.5417
0, 0.00000, -119.531, -54.3748
0, 0.00000, -119.691, -59.2193
0, 0.00000, -119.851, -64.0762
0, 0.00000, -120.009, -68.9439
0, 0.00000, -120.167, -73.825
0, 0.00000, -120.323, -78.7162
0, 0.00000, -120.478, -83.6208
0, 0.00000, -120.632, -88.5362
0, 0.00000, -120.785, -93.4633
0, 0.00000, -120.937, -98.4039
0, 0.00000, -121.087, -103.35
0, 0.00000, -121.237, -108.312
0, 0.00000, -121.385, -113.281
0, 0.00000, -90.1408, 571.166
0, 0.00000, -90.4422, 569.309
0, 0.00000, -90.609, 567.55
0, 0.00000, -90.8417, 565.732
0, 0.00000, -91.075, 563.9
0, 0.00000, -91.3096, 562.059
0, 0.00000, -91.5443, 560.204
0, 0.00000, -91.7794, 558.335
0, 0.00000, -92.0152, 556.456
0, 0.00000, -92.2511, 554.564
0, 0.00000, -92.4896, 552.64
0, 0.00000, -92.7256, 550.723
0, 0.00000, -92.9642, 548.773
0, 0.00000, -93.2027, 546.813
0, 0.00000, -93.4412, 544.84
0, 0.00000, -93.6795, 542.857
0, 0.00000, -93.92, 540.843
0, 0.00000, -94.1579, 538.838
0, 0.00000, -94.3979, 536.804
0, 0.00000, -94.6398, 534.741
0, 0.00000, -94.8791, 532.687
0, 0.00000, -95.1202, 530.606
0, 0.00000, -95.3608, 528.515
0, 0.00000, -95.6031, 526.398
0, 0.00000, -95.8448, 524.273
0, 0.00000, -96.0881, 522.121
0, 0.00000, -96.3306, 519.963
0, 0.00000, -96.5724, 517.798
0, 0.00000, -96.8155, 515.608
0, 0.00000, -97.0598, 513.394
0, 0.00000, -97.3033, 511.175
0, 0.00000, -97.5458, 508.95
0, 0.00000, -97.7913, 506.686
0, 0.00000, -98.0357, 504.417
0, 0.00000, -98.2809, 502.126
0, 0.00000, -98.5251, 499.833
0, 0.00000, -98.7718, 497.502
0, 0.00000, -99.0172, 495.168
0, 0.00000, -99.2631, 492.816
0, 0.00000, -99.5095, 490.445
0, 0.00000, -99.7545, 488.073
0, 0.00000, -100.002, 485.667
0, 0.00000, -100.249, 483.245
0, 0.00000, -100.496, 480.807
0, 0.00000, -100.744, 478.353
0, 0.00000, -100.991, 475.885
0, 0.00000, -101.239, 473.403
0, 0.00000, -101.486, 470.907
0, 0.00000, -101.735, 468.383
0, 0.00000, -101.983, 465.847
0, 0.00000, -102.231, 463.3
0, 0.00000, -102.48, 460.727
0, 0.00000, -102.728, 458.143
0, 0.00000, -102.978, 455.536
0, 0.00000, -103.228, 452.904
0, 0.00000, -103.477, 450.266
0, 0.00000, -103.727, 447.606
0, 0.00000, -103.976, 444.939
0, 0.00000, -104.225, 442.253
0, 0.00000, -104.476, 439.533
0, 0.00000, -104.726, 436.809
0, 0.00000, -104.976, 434.069
0, 0.00000, -105.227, 431.298
0, 0.00000, -105.476, 428.525
0, 0.00000, -105.727, 425.725
0, 0.00000, -105.978, 422.911
0, 0.00000, -106.229, 420.072
0, 0.00000, -106.48, 417.222
0, 0.00000, -106.73, 414.361
0, 0.00000, -106.98, 411.478
0, 0.00000, -107.232, 408.561
0, 0.00000, -107.482, 405.65
0, 0.00000, -107.733, 402.707
0, 0.00000, -107.985, 399.747
0, 0.00000, -108.235, 396.771
0, 0.00000, -108.486, 393.779
0, 0.00000, -108.737, 390.761
0, 0.00000, -108.988, 387.731
0, 0.00000, -109.239, 384.677
0, 0.00000, -109.489, 381.614
0, 0.00000, -109.739, 378.529
0, 0.00000, -109.99, 375.414
0, 0.00000, -110.24, 372.293
0, 0.00000, -110.489, 369.155
0, 0.00000, -110.738, 365.991
0, 0.00000, -110.987, 362.802
0, 0.00000, -111.235, 359.601
0, 0.00000, -111.483, 356.379
0, 0.00000, -111.73, 353.139
0, 0.00000, -111.977, 349.882
0, 0.00000, -112.225, 346.599
0, 0.00000, -112.471, 343.303
0, 0.00000, -112.717, 339.983
0, 0.00000, -112.962, 336.653
0, 0.00000, -113.207, 333.296
0, 0.00000, -113.451, 329.923
0, 0.00000, -113.7, 326.496
0, 0.00000, -113.942, 323.087
0, 0.00000, -114.185, 319.65
0, 0.00000, -114.426, 316.206
0, 0.00000, -114.668, 312.738
0, 0.00000, -114.91, 309.251
0, 0.00000, -115.151, 305.745
0, 0.00000, -115.392, 302.224
0, 0.00000, -115.633, 298.681
0, 0.00000, -115.873, 295.127
0, 0.00000, -116.114, 291.548
0, 0.00000, -116.354, 287.955
0, 0.00000, -116.593, 284.343
0, 0.00000, -116.833, 280.713
0, 0.00000, -117.072, 277.062
0, 0.00000, -117.311, 273.399
0, 0.00000, -117.549, 269.712
0, 0.00000, -117.788, 266.005
0, 0.00000, -118.026, 262.288
0, 0.00000, -118.263, 258.548
0, 0.00000, -118.5, 254.79
0, 0.00000, -118.737, 251.016
0, 0.00000, -118.974, 247.223
0, 0.00000, -119.21, 243.413
0, 0.00000, -119.445, 239.59
0, 0.00000, -119.68, 235.744
0, 0.00000, -119.915, 231.879
0, 0.00000, -120.149, 227.997
0, 0.00000, -120.383, 224.097
0, 0.00000, -120.617, 220.18
0, 0.00000, -120.85, 216.245
0, 0.00000, -121.083, 212.29
0, 0.00000, -121.314, 208.322
0, 0.00000, -121.546, 204.335
0, 0.00000, -121.777, 200.33
0, 0.00000, -122.008, 196.307
0, 0.00000, -122.238, 192.263
0, 0.00000, -122.467, 188.206
0, 0.00000, -122.696, 184.132
0, 0.00000, -122.924, 180.037
0, 0.00000, -123.152, 175.931
0, 0.00000, -123.379, 171.802
0, 0.00000, -123.606, 167.658
0, 0.00000, -123.832, 163.495
0, 0.00000, -124.057, 159.319
0, 0.00000, -124.282, 155.122
0, 0.00000, -124.506, 150.91
0, 0.00000, -124.73, 146.678
0, 0.00000, -124.953, 142.43
0, 0.00000, -125.175, 138.169
0, 0.00000, -125.396, 133.886
0, 0.00000, -125.617, 129.589
0, 0.00000, -125.837, 125.276
0, 0.00000, -126.056, 120.948
0, 0.00000, -126.275, 116.599
0, 0.00000, -126.493, 112.235
0, 0.00000, -126.71, 107.857
0, 0.00000, -126.926, 103.462
0, 0.00000, -127.142, 99.0472
0, 0.00000, -127.356, 94.6211
0, 0.00000, -127.57, 90.1772
0, 0.00000, -127.783, 85.7139
0, 0.00000, -127.996, 81.2404
0, 0.00000, -128.207, 76.7482
0, 0.00000, -128.418, 72.2396
0, 0.00000, -128.627, 67.715
0, 0.00000, -128.836, 63.1763
0, 0.00000, -129.044, 58.6205
0, 0.00000, -129.251, 54.0535
0, 0.00000, -129.458, 49.4649
0, 0.00000, -129.663, 44.8669
0, 0.00000, -129.867, 40.251
0, 0.00000, -130.07, 35.6221
0, 0.00000, -130.273, 30.9767
0, 0.00000, -130.474, 26.3124
0, 0.00000, -130.675, 21.6383
0, 0.00000, -130.874, 16.9505
0, 0.00000, -131.073, 12.2409
0, 0.00000, -131.27, 7.53089
0, 0.00000, -131.465, 2.82382
0, 0.00000, -131.662, -1.94916
0, 0.00000, -131.857, -6.726
0, 0.00000, -132.05, -11.4948
0, 0.00000, -132.241, -16.2728
0, 0.00000, -132.433, -21.082
0, 0.00000, -132.623, -25.8951
0, 0.00000, -132.812, -30.7256
0, 0.00000, -132.999, -35.5692
0, 0.00000, -133.186, -40.4216
0, 0.00000, -133.371, -45.2913
0, 0.00000, -133.555, -50.1728
0, 0.00000, -133.739, -55.0663
0, 0.00000, -133.921, -59.9759
0, 0.00000, -134.101, -64.8963
0, 0.00000, -134.281, -69.8255
0, 0.00000, -134.459, -74.7711
0, 0.00000, -134.636, -79.7275
0, 0.00000, -134.812, -84.6981
0, 0.00000, -134.986, -89.677
0, 0.00000, -135.16, -94.6671
0, 0.00000, -135.332, -99.6724
0, 0.00000, -135.502, -104.688
0, 0.00000, -135.672, -109.714
0, 0.00000, -135.84, -114.749
0, 0.00000, -99.5565, 576.157
0, 0.00000, -99.8144, 574.375
0, 0.00000, -100.075, 572.566
0, 0.00000, -100.336, 570.745
0, 0.00000, -100.598, 568.911
0, 0.00000, -100.86, 567.066
0, 0.00000, -101.122, 565.21
0, 0.00000, -101.384, 563.341
0, 0.00000, -101.647, 561.46
0, 0.00000, -101.912, 559.549
0, 0.00000, -102.174, 557.644
0, 0.00000, -102.439, 555.71
0, 0.00000, -102.703, 553.765
0, 0.00000, -102.97, 551.791
0, 0.00000, -103.235, 549.825
0, 0.00000, -103.501, 547.831
0, 0.00000, -103.769, 545.81
0, 0.00000, -104.035, 543.796
0, 0.00000, -104.302, 541.756
0, 0.00000, -104.572, 539.69
0, 0.00000, -104.84, 537.615
0, 0.00000, -105.109, 535.533
0, 0.00000, -105.376, 533.442
0, 0.00000, -105.647, 531.31
0, 0.00000, -105.915, 529.188
0, 0.00000, -106.187, 527.025
0, 0.00000, -106.456, 524.873
0, 0.00000, -106.728, 522.681
0, 0.00000, -106.999, 520.484
0, 0.00000, -107.271, 518.265
0, 0.00000, -107.542, 516.041
0, 0.00000, -107.814, 513.797
0, 0.00000, -108.087, 511.532
0, 0.00000, -108.36, 509.248
0, 0.00000, -108.634, 506.944
0, 0.00000, -108.907, 504.638
0, 0.00000, -109.18, 502.313
0, 0.00000, -109.455, 499.955
0, 0.00000, -109.729, 497.596
0, 0.00000, -110.004, 495.221
0, 0.00000, -110.278, 492.829
0, 0.00000, -110.554, 490.407
0, 0.00000, -110.829, 487.985
0, 0.00000, -111.105, 485.534
0, 0.00000, -111.381, 483.07
0, 0.00000, -111.657, 480.592
0, 0.00000, -111.935, 478.087
0, 0.00000, -112.211, 475.571
0, 0.00000, -112.488, 473.043
0, 0.00000, -112.765, 470.491
0, 0.00000, -113.044, 467.914
0, 0.00000, -113.322, 465.329
0, 0.00000, -113.599, 462.735
0, 0.00000, -113.876, 460.119
0, 0.00000, -114.156, 457.467
0, 0.00000, -114.433, 454.824
0, 0.00000, -114.713, 452.147
0, 0.00000, -114.992, 449.452
0, 0.00000, -115.27, 446.753
0, 0.00000, -115.55, 444.023
0, 0.00000, -115.829, 441.278
0, 0.00000, -116.108, 438.517
0, 0.00000, -116.389, 435.729
0, 0.00000, -116.668, 432.941
0, 0.00000, -116.949, 430.115
0, 0.00000, -117.228, 427.29
0, 0.00000, -117.509, 424.429
0, 0.00000, -117.789, 421.559
0, 0.00000, -118.068, 418.68
0, 0.00000, -118.349, 415.769
0, 0.00000, -118.63, 412.84
0, 0.00000, -118.909, 409.904
0, 0.00000, -119.19, 406.94
0, 0.00000, -119.47, 403.96
0, 0.00000, -119.75, 400.966
0, 0.00000, -120.031, 397.947
0, 0.00000, -120.312, 394.905
0, 0.00000, -120.592, 391.852
0, 0.00000, -120.871, 388.776
0, 0.00000, -121.15, 385.68
0, 0.00000, -121.43, 382.566
0, 0.00000, -121.708, 379.433
0, 0.00000, -121.985, 376.284
0, 0.00000, -122.263, 373.11
0, 0.00000, -122.541, 369.912
0, 0.00000, -122.817, 366.704
0, 0.00000, -123.094, 363.476
0, 0.00000, -123.371, 360.219
0, 0.00000, -123.646, 356.953
0, 0.00000, -123.922, 353.661
0, 0.00000, -124.196, 350.357
0, 0.00000, -124.471, 347.02
0, 0.00000, -124.749, 343.639
0, 0.00000, -125.021, 340.274
0, 0.00000, -125.294, 336.883
0, 0.00000, -125.565, 333.477
0, 0.00000, -125.836, 330.06
0, 0.00000, -126.107, 326.614
0, 0.00000, -126.378, 323.152
0, 0.00000, -126.649, 319.667
0, 0.00000, -126.92, 316.168
0, 0.00000, -127.19, 312.658
0, 0.00000, -127.46, 309.115
0, 0.00000, -127.73, 305.565
0, 0.00000, -127.999, 301.994
0, 0.00000, -128.268, 298.404
0, 0.00000, -128.538, 294.789
0, 0.00000, -128.807, 291.161
0, 0.00000, -129.075, 287.521
0, 0.00000, -129.343, 283.855
0, 0.00000, -129.611, 280.168
0, 0.00000, -129.878, 276.469
0, 0.00000, -130.145, 272.752
0, 0.00000, -130.412, 269.013
0, 0.00000, -130.678, 265.255
0, 0.00000, -130.944, 261.481
0, 0.00000, -131.21, 257.686
0, 0.00000, -131.475, 253.873
0, 0.00000, -131.74, 250.045
0, 0.00000, -132.005, 246.196
0, 0.00000, -132.268, 242.332
0, 0.00000, -132.532, 238.447
0, 0.00000, -132.795, 234.544
0, 0.00000, -133.058, 230.62
0, 0.00000, -133.32, 226.684
0, 0.00000, -133.581, 222.726
0, 0.00000, -133.842, 218.749
0, 0.00000, -134.103, 214.756
0, 0.00000, -134.363, 210.742
0, 0.00000, -134.622, 206.717
0, 0.00000, -134.881, 202.666
0, 0.00000, -135.14, 198.602
0, 0.00000, -135.398, 194.517
0, 0.00000, -135.655, 190.417
0, 0.00000, -135.911, 186.299
0, 0.00000, -136.167, 182.161
0, 0.00000, -136.422, 178.007
0, 0.00000, -136.677, 173.834
0, 0.00000, -136.931, 169.644
0, 0.00000, -137.184, 165.44
0, 0.00000, -137.437, 161.214
0, 0.00000, -137.689, 156.97
0, 0.00000, -137.94, 152.711
0, 0.00000, -138.191, 148.432
0, 0.00000, -138.441, 144.139
0, 0.00000, -138.69, 139.826
0, 0.00000, -138.938, 135.498
0, 0.00000, -139.186, 131.153
0, 0.00000, -139.433, 126.789
0, 0.00000, -139.678, 122.411
0, 0.00000, -139.924, 118.012
0, 0.00000, -140.168, 113.599
0, 0.00000, -140.412, 109.168
0, 0.00000, -140.654, 104.721
0, 0.00000, -140.896, 100.256
0, 0.00000, -141.137, 95.7765
0, 0.00000, -141.377, 91.2792
0, 0.00000, -141.616, 86.7669
0, 0.00000, -141.854, 82.2375
0, 0.00000, -142.091, 77.6907
0, 0.00000, -142.328, 73.1288
0, 0.00000, -142.563, 68.5524
0, 0.00000, -142.797, 63.9572
0, 0.00000, -143.031, 59.3493
0, 0.00000, -143.263, 54.7218
0, 0.00000, -143.495, 50.0796
0, 0.00000, -143.725, 45.4235
0, 0.00000, -143.954, 40.7547
0, 0.00000, -144.182, 36.0637
0, 0.00000, -144.41, 31.3592
0, 0.00000, -144.636, 26.6419
0, 0.00000, -144.861, 21.9087
0, 0.00000, -145.085, 17.1617
0, 0.00000, -145.307, 12.4019
0, 0.00000, -145.529, 7.62996
0, 0.00000, -145.749, 2.8461
0, 0.00000, -145.968, -1.95384
0, 0.00000, -146.187, -6.79485
0, 0.00000, -146.404, -11.6244
0, 0.00000, -146.619, -16.4781
0, 0.00000, -146.834, -21.3488
0, 0.00000, -147.048, -26.2251
0, 0.00000, -147.26, -31.1155
0, 0.00000, -147.47, -36.0221
0, 0.00000, -147.68, -40.9376
0, 0.00000, -147.888, -45.8704
0, 0.00000, -148.095, -50.8179
0, 0.00000, -148.301, -55.774
0, 0.00000, -148.505, -60.7436
0, 0.00000, -148.708, -65.7301
0, 0.00000, -148.91, -70.7276
0, 0.00000, -149.11, -75.7339
0, 0.00000, -149.309, -80.7584
0, 0.00000, -149.506, -85.7921
0, 0.00000, -149.702, -90.837
0, 0.00000, -149.897, -95.8975
0, 0.00000, -150.09, -100.968
0, 0.00000, -150.282, -106.046
0, 0.00000, -150.472, -111.143
0, 0.00000, -150.661, -116.245
0, 0.00000, -109.13, 581.234
0, 0.00000, -109.418, 579.443
0, 0.00000, -109.705, 577.643
0, 0.00000, -109.996, 575.814
0, 0.00000, -110.284, 573.991
0, 0.00000, -110.575, 572.139
0, 0.00000, -110.865, 570.275
0, 0.00000, -111.156, 568.399
0, 0.00000, -111.447, 566.512
0, 0.00000, -111.737, 564.615
0, 0.00000, -112.03, 562.689
0, 0.00000, -112.322, 560.753
0, 0.00000, -112.617, 558.791
0, 0.00000, -112.909, 556.835
0, 0.00000, -113.203, 554.853
0, 0.00000, -113.499, 552.846
0, 0.00000, -113.794, 550.829
0, 0.00000, -114.089, 548.804
0, 0.00000, -114.385, 546.754
0, 0.00000, -114.681, 544.696
0, 0.00000, -114.979, 542.615
0, 0.00000, -115.275, 540.526
0, 0.00000, -115.574, 538.413
0, 0.00000, -115.871, 536.295
0, 0.00000, -116.169, 534.154
0, 0.00000, -116.469, 531.991
0, 0.00000, -116.768, 529.823
0, 0.00000, -117.067, 527.633
0, 0.00000, -117.368, 525.423
0, 0.00000, -117.67, 523.194
0, 0.00000, -117.97, 520.96
0, 0.00000, -118.271, 518.707
0, 0.00000, -118.574, 516.42
0, 0.00000, -118.877, 514.131
0, 0.00000, -119.179, 511.823
0, 0.00000, -119.48, 509.514
0, 0.00000, -119.784, 507.173
0, 0.00000, -120.087, 504.817
0, 0.00000, -120.391, 502.444
0, 0.00000, -120.697, 500.042
0, 0.00000, -121.001, 497.64
0, 0.00000, -121.306, 495.21
0, 0.00000, -121.612, 492.766
0, 0.00000, -121.917, 490.31
0, 0.00000, -122.222, 487.841
0, 0.00000, -122.528, 485.346
0, 0.00000, -122.836, 482.827
0, 0.00000, -123.143, 480.297
0, 0.00000, -123.449, 477.757
0, 0.00000, -123.758, 475.181
0, 0.00000, -124.064, 472.61
0, 0.00000, -124.372, 470.003
0, 0.00000, -124.68, 467.389
0, 0.00000, -124.988, 464.756
0, 0.00000, -125.297, 462.103
0, 0.00000, -125.606, 459.431
0, 0.00000, -125.915, 456.742
0, 0.00000, -126.224, 454.037
0, 0.00000, -126.534, 451.302
0, 0.00000, -126.843, 448.565
0, 0.00000, -127.153, 445.8
0, 0.00000, -127.463, 443.022
0, 0.00000, -127.773, 440.219
0, 0.00000, -128.083, 437.405
0, 0.00000, -128.393, 434.579
0, 0.00000, -128.704, 431.719
0, 0.00000, -129.015, 428.849
0, 0.00000, -129.326, 425.96
0, 0.00000, -129.636, 423.051
0, 0.00000, -129.947, 420.124
0, 0.00000, -130.258, 417.179
0, 0.00000, -130.569, 414.218
0, 0.00000, -130.88, 411.231
0, 0.00000, -131.191, 408.229
0, 0.00000, -131.501, 405.213
0, 0.00000, -131.812, 402.163
0, 0.00000, -132.122, 399.101
0, 0.00000, -132.431, 396.017
0, 0.00000, -132.739, 392.923
0, 0.00000, -133.047, 389.8
0, 0.00000, -133.355, 386.659
0, 0.00000, -133.664, 383.493
0, 0.00000, -133.971, 380.312
0, 0.00000, -134.279, 377.109
0, 0.00000, -134.585, 373.892
0, 0.00000, -134.892, 370.645
0, 0.00000, -135.197, 367.388
0, 0.00000, -135.502, 364.103
0, 0.00000, -135.807, 360.802
0, 0.00000, -136.115, 357.45
0, 0.00000, -136.418, 354.113
0, 0.00000, -136.721, 350.746
0, 0.00000, -137.023, 347.369
0, 0.00000, -137.324, 343.976
0, 0.00000, -137.626, 340.558
0, 0.00000, -137.928, 337.119
0, 0.00000, -138.229, 333.668
0, 0.00000, -138.53, 330.191
0, 0.00000, -138.832, 326.696
0, 0.00000, -139.132, 323.188
0, 0.00000, -139.433, 319.657
0, 0.00000, -139.733, 316.108
0, 0.00000, -140.033, 312.541
0, 0.00000, -140.333, 308.959
0, 0.00000, -140.632, 305.355
0, 0.00000, -140.931, 301.731
0, 0.00000, -141.231, 298.084
0, 0.00000, -141.529, 294.428
0, 0.00000, -141.827, 290.744
0, 0.00000, -142.125, 287.049
0, 0.00000, -142.423, 283.33
0, 0.00000, -142.72, 279.59
0, 0.00000, -143.017, 275.837
0, 0.00000, -143.314, 272.061
0, 0.00000, -143.61, 268.269
0, 0.00000, -143.905, 264.458
0, 0.00000, -144.201, 260.624
0, 0.00000, -144.495, 256.78
0, 0.00000, -144.79, 252.91
0, 0.00000, -145.084, 249.023
0, 0.00000, -145.377, 245.121
0, 0.00000, -145.67, 241.193
0, 0.00000, -145.962, 237.254
0, 0.00000, -146.255, 233.289
0, 0.00000, -146.546, 229.31
0, 0.00000, -146.837, 225.313
